id,amount,paid_amount,discount_percentage,can_access,student_id,course_id,section_id,sub_section_id,packege_id,batch_id,mode,note,user_image,created_at,updated_at,added_by,update_by,deleted_by,deleted_at,discount,currency_type,reason,recover_reason,suspend_by,recover_by,validity_date,commission_percentage,actual_lkr_amount,currency_rate
13296,9800,9800,0,1,1901,19,49,NULL,28,20,Paid Student,NULL,Random-image-1659417775-1659417775-1659417775.png,2/10/2022 6:56,8/2/2022 10:52,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13297,19000,19000,0,1,1908,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1699060912-1699060912-1699060912.png,2/10/2022 7:02,11/4/2023 6:51,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13299,9800,9800,0,1,2510,19,50,NULL,29,20,Paid Student,NULL,NULL,2/10/2022 16:31,2/10/2022 16:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13300,9800,9800,0,1,2482,19,49,NULL,28,20,Paid Student,NULL,Random-image-1644508451-1644508451-1644508451.png,2/10/2022 16:33,2/10/2022 21:24,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13301,19000,19000,0,1,1334,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1644656064-1644656064-1644656064.png,2/10/2022 16:34,2/12/2022 14:24,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13302,9800,9800,0,1,2617,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 16:40,2/10/2022 16:40,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13303,9800,9800,0,1,2592,19,49,NULL,28,20,Paid Student,NULL,Random-image-1721061727-1721061727-1721061727.png,2/10/2022 17:43,7/15/2024 22:12,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13304,9800,9800,0,1,2529,19,49,NULL,28,20,Paid Student,NULL,Random-image-1644497092-1644497092-1644497092.png,2/10/2022 18:12,2/10/2022 18:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13305,9800,9800,0,1,882,19,49,NULL,28,20,Paid Student,NULL,Random-image-1648192181-1648192181-1648192181.png,2/10/2022 18:19,3/25/2022 12:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13306,9800,9800,0,1,1325,19,49,NULL,28,20,Paid Student,NULL,Random-image-1659263042-1659263042-1659263042.png,2/10/2022 18:27,7/31/2022 15:54,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13307,9800,9800,0,1,2148,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 18:29,2/10/2022 18:29,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13308,9800,9800,0,1,2111,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 18:31,2/10/2022 18:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13309,9800,9800,0,1,2426,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 18:33,2/10/2022 18:33,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13310,9800,9800,0,1,992,19,50,NULL,29,20,Paid Student,NULL,NULL,2/10/2022 18:33,2/10/2022 18:33,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13311,9800,9800,0,1,2623,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 18:35,2/10/2022 18:35,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13312,9800,9800,0,1,1291,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 18:36,2/10/2022 18:36,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13313,19000,19000,0,1,2636,19,NULL,NULL,23,20,Paid Student,NULL,NULL,2/10/2022 18:38,2/10/2022 18:38,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13314,19000,19000,0,1,2123,19,NULL,NULL,23,20,Paid Student,NULL,NULL,2/10/2022 18:48,2/10/2022 18:48,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13315,19000,19000,0,1,1209,19,NULL,NULL,23,20,Paid Student,"paid 20,000 rs",Random-image-1645592126-1645592126-1645592126.png,2/10/2022 18:53,2/23/2022 10:25,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13316,19000,19000,0,1,1555,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1644669928-1644669928-1644669928.png,2/10/2022 18:56,2/12/2022 18:15,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13317,9800,9800,0,1,1081,19,49,NULL,28,20,Paid Student,NULL,Random-image-1651732405-1651732405-1651732405.png,2/10/2022 19:01,5/5/2022 12:03,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13318,9800,9800,0,1,1636,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 19:04,2/10/2022 19:04,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13319,9800,9800,0,1,1622,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 19:07,2/10/2022 19:07,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13320,19000,19000,0,1,2175,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1646190397-1646190397-1646190397.png,2/10/2022 19:09,3/2/2022 8:36,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13321,9800,9800,0,1,1549,19,49,NULL,28,20,Paid Student,NULL,Random-image-1645062283-1645062283-1645062283.png,2/10/2022 19:10,2/17/2022 7:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13322,9800,9800,0,1,1611,19,49,NULL,28,20,Paid Student,NULL,Random-image-1645096507-1645096507-1645096507.png,2/10/2022 19:12,2/17/2022 16:45,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13323,19000,19000,0,1,1456,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1645037892-1645037892-1645037892.png,2/10/2022 19:17,2/17/2022 0:28,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13324,9800,9800,0,1,858,19,50,NULL,29,20,Paid Student,NULL,NULL,2/10/2022 19:19,2/10/2022 19:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13325,9800,9800,0,1,2196,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 19:19,2/10/2022 19:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13326,9800,9800,0,1,1291,19,50,NULL,29,20,Paid Student,NULL,Random-image-1645595385-1645595385-1645595385.png,2/10/2022 22:51,2/23/2022 11:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13327,9800,9800,0,1,2611,19,50,NULL,29,20,Paid Student,NULL,Random-image-1645631955-1645631955-1645631955.png,2/10/2022 22:55,2/23/2022 21:29,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13328,9800,9800,0,1,2117,19,50,NULL,29,20,Paid Student,NULL,NULL,2/10/2022 23:03,2/10/2022 23:03,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13329,9800,9800,0,1,2578,19,50,NULL,29,20,Paid Student,NULL,Random-image-1644896982-1644896982-1644896982.png,2/10/2022 23:14,2/15/2022 9:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13330,9800,9800,0,1,1746,19,50,NULL,29,20,Paid Student,NULL,Random-image-1645856603-1645856603-1645856603.png,2/10/2022 23:40,2/26/2022 11:53,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13331,9800,9800,0,1,2625,19,49,NULL,28,20,Paid Student,NULL,NULL,2/10/2022 23:43,2/10/2022 23:43,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13332,4200,0,0,1,2580,20,NULL,NULL,24,NULL,Bank slip,NULL,Random-image-1644915515-1644915515-1644915515.png,2/11/2022 9:02,2/15/2022 14:28,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13333,9800,0,0,1,744,19,50,NULL,29,NULL,Web,NULL,NULL,2/11/2022 11:26,2/11/2022 11:26,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13334,9800,9800,0,1,2599,19,50,NULL,29,20,Paid Student,NULL,NULL,2/11/2022 14:10,2/11/2022 14:10,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13335,19000,19000,0,1,528,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1645206576-1645206576-1645206576.png,2/11/2022 14:26,2/18/2022 23:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13336,9800,9800,0,1,1196,19,50,NULL,29,20,Paid Student,NULL,Random-image-1660621617-1660621617-1660621617.png,2/11/2022 14:30,8/16/2022 9:16,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13337,9800,9800,0,1,1855,19,50,NULL,29,20,Paid Student,NULL,Random-image-1644588910-1644588910-1644588910.png,2/11/2022 14:32,2/11/2022 19:45,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13338,9800,9800,0,1,1539,19,50,NULL,29,20,Paid Student,NULL,Random-image-1644623456-1644623456-1644623456.png,2/11/2022 17:36,2/12/2022 5:20,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13339,9800,0,0,1,688,19,50,NULL,29,NULL,Web,NULL,NULL,2/12/2022 1:37,2/12/2022 1:37,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13340,0,0,0,1,1389,23,NULL,NULL,32,NULL,Web,NULL,Random-image-1644612274-1644612274-1644612274.png,2/12/2022 2:13,2/12/2022 2:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13341,0,0,0,1,1389,23,NULL,NULL,32,NULL,Web,NULL,NULL,2/12/2022 2:13,2/12/2022 2:13,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13342,9800,9800,0,1,2251,19,49,NULL,28,20,Paid Student,NULL,NULL,2/12/2022 3:01,2/12/2022 3:01,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13343,9800,9800,0,1,2092,19,50,NULL,29,20,Paid Student,NULL,Random-image-1644917981-1644917981-1644917981.png,2/12/2022 3:03,2/15/2022 15:09,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13344,9800,9800,0,1,2605,19,50,NULL,29,20,Paid Student,NULL,NULL,2/12/2022 3:20,2/12/2022 3:20,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13345,9800,9800,0,1,496,19,50,NULL,29,20,Paid Student,NULL,Random-image-1699338116-1699338116-1699338116.png,2/12/2022 3:21,11/7/2023 11:51,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13346,9800,9800,0,1,2067,19,50,NULL,29,20,Paid Student,NULL,Random-image-1645555783-1645555783-1645555783.png,2/12/2022 3:23,2/23/2022 0:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13347,9800,9800,0,1,2084,19,50,NULL,29,20,Paid Student,NULL,NULL,2/12/2022 3:49,2/12/2022 3:49,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13348,9800,9800,0,1,1621,19,50,NULL,29,20,Paid Student,NULL,Random-image-1688046469-1688046469-1688046469.png,2/12/2022 3:53,6/29/2023 19:17,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13349,9800,9800,0,1,978,19,50,NULL,29,20,Paid Student,NULL,Random-image-1644644724-1644644724-1644644724.png,2/12/2022 4:08,2/12/2022 11:15,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13350,9800,9800,0,1,1265,19,50,NULL,29,20,Paid Student,NULL,Random-image-1648256699-1648256699-1648256699.png,2/12/2022 4:24,3/26/2022 6:34,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13351,9800,9800,0,1,2111,19,50,NULL,29,20,Paid Student,NULL,Random-image-1647440329-1647440329-1647440329.png,2/12/2022 4:26,3/16/2022 19:48,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13352,9800,9800,0,1,1634,19,50,NULL,29,20,Paid Student,NULL,Random-image-1645169031-1645169031-1645169031.png,2/12/2022 4:29,2/18/2022 12:53,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13353,9800,9800,0,1,1240,19,50,NULL,29,20,Paid Student,NULL,Random-image-1644880113-1644880113-1644880113.png,2/12/2022 4:32,2/15/2022 4:38,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13354,9800,9800,0,1,2480,19,50,NULL,29,20,Paid Student,NULL,NULL,2/12/2022 4:36,2/12/2022 4:36,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13355,9800,9800,0,1,1732,19,50,NULL,29,20,Paid Student,NULL,NULL,2/12/2022 4:47,2/12/2022 4:47,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13356,9800,9800,0,1,1724,19,50,NULL,29,20,Paid Student,NULL,NULL,2/12/2022 5:17,2/12/2022 5:17,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13357,9800,9800,0,1,2601,19,50,NULL,29,20,Paid Student,NULL,NULL,2/12/2022 6:02,2/12/2022 6:02,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13358,9800,0,0,1,511,19,49,NULL,28,NULL,Bank slip,NULL,Random-image-1644666705-1644666705-1644666705.png,2/12/2022 11:24,2/13/2022 0:07,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13359,0,0,0,1,2638,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/12/2022 12:29,2/12/2022 12:29,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13360,0,0,0,1,2638,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/12/2022 12:29,2/12/2022 12:29,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13361,0,0,0,1,2638,18,NULL,NULL,22,NULL,Web,NULL,NULL,2/12/2022 12:31,2/12/2022 12:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13362,8400,0,0,1,2417,15,45,NULL,16,NULL,Web,NULL,Random-image-1644766142-1644766142-1644766142.png,2/12/2022 12:33,2/13/2022 20:59,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13363,0,0,0,1,2637,18,NULL,NULL,22,NULL,Web,NULL,NULL,2/12/2022 23:55,2/12/2022 23:55,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13364,7000,0,0,1,2512,15,46,NULL,17,NULL,Web,NULL,NULL,2/13/2022 8:04,2/13/2022 8:04,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13365,48,0,0,1,2641,17,NULL,NULL,21,NULL,Web,NULL,Random-image-1644754834-1644754834-1644754834.png,2/13/2022 9:54,2/13/2022 17:50,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,350
13366,9800,9800,0,1,1275,19,49,NULL,28,20,Paid Student,NULL,Random-image-1644731427-1644731427-1644731427.png,2/13/2022 10:38,2/13/2022 11:20,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13367,9800,9800,0,1,2089,19,50,NULL,29,20,Paid Student,NULL,NULL,2/13/2022 11:25,2/13/2022 11:25,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13368,9800,0,0,1,593,19,50,NULL,29,NULL,Web,NULL,NULL,2/13/2022 22:10,2/13/2022 22:10,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13369,9800,9800,0,1,1088,19,50,NULL,29,20,Paid Student,NULL,NULL,2/14/2022 6:24,2/14/2022 6:24,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13370,9800,9800,0,1,2241,19,49,NULL,28,20,Paid Student,NULL,Random-image-1645606626-1645606626-1645606626.png,2/14/2022 6:27,2/23/2022 14:27,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13371,9800,9800,0,1,2623,19,50,NULL,29,20,Paid Student,NULL,Random-image-1656612565-1656612565-1656612565.png,2/14/2022 6:31,6/30/2022 23:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13372,9800,9800,0,1,2625,19,50,NULL,29,20,Paid Student,NULL,Random-image-1649787609-1649787609-1649787609.png,2/14/2022 6:33,4/12/2022 23:50,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13373,9800,9800,0,1,1466,19,49,NULL,28,20,Paid Student,NULL,Random-image-1644934812-1644934812-1644934812.png,2/14/2022 6:36,2/15/2022 19:50,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13374,9800,9800,0,1,1638,19,50,NULL,29,20,Paid Student,NULL,Random-image-1671858572-1671858572-1671858572.png,2/14/2022 6:40,12/24/2022 10:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13375,9800,9800,0,1,2577,19,50,NULL,29,20,Paid Student,NULL,Random-image-1646323423-1646323423-1646323423.png,2/14/2022 6:45,3/3/2022 21:33,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13376,9800,9800,0,1,548,19,50,NULL,29,20,Paid Student,NULL,NULL,2/14/2022 6:49,2/14/2022 6:49,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13377,4200,4200,0,1,2510,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1644870626-1644870626-1644870626.png,2/14/2022 15:40,2/15/2022 2:00,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13378,4200,4200,0,1,1596,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1645184140-1645184140-1645184140.png,2/14/2022 15:59,2/18/2022 17:05,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13379,0,0,0,1,2642,18,NULL,NULL,22,NULL,Web,NULL,NULL,2/14/2022 18:49,2/14/2022 18:49,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13380,0,0,0,1,2642,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/14/2022 18:50,2/14/2022 18:50,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13381,4200,4200,0,1,2642,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1644855913-1644855913-1644855913.png,2/14/2022 20:47,2/14/2022 21:55,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13382,4200,4200,0,1,1732,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1645374464-1645374464-1645374464.png,2/14/2022 21:00,2/20/2022 21:57,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13383,4200,4200,0,1,2355,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1644984508-1644984508-1644984508.png,2/14/2022 21:09,2/16/2022 9:38,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13384,9800,9800,0,1,1617,19,50,NULL,29,20,Paid Student,NULL,NULL,2/14/2022 21:19,2/14/2022 21:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13385,9800,9800,0,1,1218,19,50,NULL,29,20,Paid Student,NULL,NULL,2/14/2022 21:31,2/14/2022 21:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13386,9800,9800,0,1,1975,19,50,NULL,29,20,Paid Student,NULL,Random-image-1660031797-1660031797-1660031797.png,2/14/2022 21:51,8/9/2022 13:26,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13387,8400,0,0,1,2584,16,NULL,NULL,20,NULL,Bank slip,NULL,Random-image-1644859300-1644859300-1644859300.png,2/14/2022 22:49,2/17/2022 0:40,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13388,9800,0,100,1,1,19,49,NULL,28,20,Free Access,scholarship,Random-image-1644976149-1644976149-1644976149.png,2/15/2022 1:21,2/16/2022 7:19,NULL,NULL,NULL,NULL,9800,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13389,4200,4200,0,1,2071,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1645513169-1645513169-1645513169.png,2/15/2022 10:50,2/22/2022 12:29,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13390,9800,9800,0,1,2071,19,50,NULL,29,20,Paid Student,NULL,Random-image-1650591880-1650591880-1650591880.png,2/15/2022 10:55,4/22/2022 7:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13391,9800,9800,0,1,2443,19,50,NULL,29,20,Paid Student,NULL,NULL,2/15/2022 11:05,2/15/2022 11:05,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13392,19000,19000,0,1,645,19,NULL,NULL,23,20,Paid Student,NULL,Random-image-1650942798-1650942798-1650942798.png,2/15/2022 12:04,4/26/2022 8:43,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,19000,350
13393,4200,4200,0,1,645,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1650942870-1650942870-1650942870.png,2/15/2022 12:08,4/26/2022 8:44,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13394,4200,4200,0,1,1614,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1646225320-1646225320-1646225320.png,2/15/2022 12:19,3/2/2022 18:18,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13395,8400,0,0,1,1977,15,45,NULL,16,NULL,Bank slip,NULL,NULL,2/15/2022 12:21,2/17/2022 0:41,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13396,4200,4200,0,1,2094,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1656246979-1656246979-1656246979.png,2/15/2022 12:35,6/26/2022 18:06,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13397,9800,9800,0,1,2545,19,50,NULL,29,20,Paid Student,NULL,Random-image-1659373647-1659373647-1659373647.png,2/15/2022 12:39,8/1/2022 22:37,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13398,4200,0,0,1,688,20,NULL,NULL,24,NULL,Web,NULL,Random-image-1645071526-1645071526-1645071526.png,2/15/2022 13:41,2/17/2022 9:48,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13399,9800,9800,0,1,2619,19,50,NULL,29,20,Paid Student,NULL,Random-image-1645511956-1645511956-1645511956.png,2/15/2022 14:18,2/22/2022 12:09,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13400,9800,9800,0,1,1843,19,49,NULL,28,20,Paid Student,NULL,NULL,2/15/2022 17:09,2/15/2022 17:09,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13401,4200,4200,0,1,695,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1646286758-1646286758-1646286758.png,2/15/2022 17:14,3/3/2022 11:22,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13402,0,0,0,1,893,23,NULL,NULL,32,NULL,Web,NULL,NULL,2/15/2022 18:02,2/15/2022 18:02,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13403,8400,0,0,1,874,17,NULL,NULL,21,NULL,Web,NULL,Random-image-1644930285-1644930285-1644930285.png,2/15/2022 18:33,2/15/2022 18:34,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13404,4200,4200,0,1,2092,20,NULL,NULL,24,21,Paid Student,NULL,Random-image-1645255111-1645255111-1645255111.png,2/15/2022 18:36,2/19/2022 12:48,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13405,9800,9800,0,1,2540,19,50,NULL,29,20,Paid Student,NULL,NULL,2/15/2022 18:39,2/15/2022 18:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
13406,4200,4200,0,1,2540,20,NULL,NULL,24,21,Paid Student,NULL,NULL,2/15/2022 18:40,2/15/2022 18:40,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,350
13407,4200,0,0,1,1393,20,NULL,NULL,24,NULL,Bank slip,NULL,Random-image-1645069705-1645069705-1645069705.png,2/15/2022 22:56,2/17/2022 9:18,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,350
13409,9800,9800,0,1,2549,19,50,NULL,29,20,Paid Student,NULL,NULL,2/16/2022 7:39,2/16/2022 7:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,9800,350
