student_id,course_id,paid_amount,is_purchased
944,23,0,0
944,24,0,0
2232,15,7000,1
1112,17,0,0
2676,15,7000,1
2684,12,0,0
2685,12,0,0
2202,17,8400,1
2640,15,7000,1
2409,15,7000,1
2679,15,7000,1
2455,15,7000,1
1876,15,7000,1
1454,15,7000,1
1560,15,7000,1
2686,15,7000,1
1179,20,4200,1
2539,19,0,0
884,19,0,0
2430,15,7000,1
529,24,0,0
2688,14,0,0
2689,12,0,0
1156,17,0,0
2130,15,0,0
2690,15,7000,1
2691,18,0,0
2691,20,4200,1
889,15,4200,1
2063,17,0,0
2683,16,8400,1
941,19,0,0
1109,17,8400,1
1660,20,4200,1
1119,17,8400,1
2692,18,0,0
1213,15,0,0
2165,15,8400,1
2077,19,0,0
2353,15,0,0
2693,18,0,0
1560,15,8400,1
826,17,8400,1
826,17,0,0
1409,15,8400,1
1836,15,8400,1
2676,15,8400,1
2676,15,4200,1
1530,15,8400,1
2697,12,0,0
2698,13,0,0
1982,17,0,0
2679,12,0,0
2690,15,8400,1
2690,15,8400,1
2690,15,4200,1
2700,12,0,0
2700,13,0,0
2644,19,0,0
811,17,8400,1
969,20,4200,1
2596,20,0,0
2353,14,0,0
2675,18,0,0
931,15,0,0
1611,19,0,0
2703,15,8400,1
2498,19,0,0
2291,20,4200,1
2089,22,0,0
978,19,0,0
700,16,8400,1
700,23,11200,1
835,16,0,0
835,17,0,0
835,15,4200,1
2702,12,0,0
2702,15,8400,1
2625,19,0,0
1409,15,7000,1
2704,12,0,0
2291,19,0,0
2704,15,0,0
2498,15,0,0
1892,15,0,0
1560,15,4200,1
1119,19,0,0
831,17,0,0
492,16,8400,1
492,23,11200,1
2705,15,4200,1
940,20,0,0
959,15,4200,1
1836,15,4200,1
1232,15,4200,1
1173,19,19000,1
2071,19,0,0
1580,20,0,0
823,15,0,0
1009,19,9800,1
2181,19,0,0
1006,16,0,0
1006,23,0,0
2705,15,8400,1
2644,15,0,0
2504,16,0,0
1009,19,0,0
2251,20,4200,1
1006,24,0,0
2498,19,0,0
2077,20,4200,1
1238,16,0,0
1409,15,8400,1
2707,15,8400,1
1620,23,0,0
1954,17,8400,1
701,17,8400,1
2096,17,8400,1
2712,15,8400,1
2712,15,8400,1
2204,17,8400,1
2199,17,8400,1
1795,17,8400,1
2714,17,8400,1
2715,12,0,0
1105,15,0,0
2041,17,8400,1
1528,15,28000,1
2705,17,8400,1
2275,17,8400,1
1300,24,0,0
1080,17,8400,1
2124,17,8400,1
1059,17,8400,1
2672,17,8400,1
1556,17,8400,1
2030,17,8400,1
2690,17,8400,1
2716,17,8400,1
1397,17,8400,1
2617,17,8400,1
2718,17,8400,1
1409,23,11200,1
1601,23,0,0
1601,24,0,0
2719,12,0,0
1528,23,0,0
1644,15,8400,1
992,19,0,0
944,14,0,0
2199,19,19000,1
2702,15,7000,1
1397,15,28000,1
2720,16,0,0
2721,16,0,0
2498,19,0,0
2723,15,28000,1
2723,12,0,0
2710,12,0,0
2710,15,0,0
2724,12,0,0
1328,15,4200,1
1328,19,9800,1
2209,15,0,0
742,24,0,0
1043,15,4200,1
2722,15,0,0
2387,17,0,0
1297,22,0,0
1746,19,0,0
2725,12,0,0
2725,13,0,0
1105,15,0,0
2124,16,8400,1
2096,16,8400,1
826,16,8400,1
521,16,8400,1
2714,16,8400,1
2726,16,8400,1
701,16,8400,1
2411,16,8400,1
2409,16,8400,1
811,16,8400,1
2727,16,8400,1
2166,16,8400,1
2597,16,8400,1
1080,16,8400,1
2617,16,8400,1
2728,12,0,0
2728,13,0,0
2728,18,0,0
2729,12,0,0
2729,13,0,0
2729,18,0,0
1213,16,0,0
755,16,8400,1
2374,24,0,0
2695,18,0,0
1671,20,0,0
2732,13,0,0
1,25,0,0
2733,15,8400,1
2708,15,0,0
1,27,0,0
558,24,0,0
2181,20,0,0
2695,12,0,0
2732,17,0,0
609,27,0,0
2708,26,0,0
2666,26,0,0
2669,27,0,0
1125,25,0,0
536,25,0,0
1165,25,0,0
1547,25,0,0
2737,25,0,0
2738,25,0,0
2742,26,0,0
2739,26,0,0
2744,25,0,0
2736,12,0,0
2741,25,0,0
2736,13,0,0
2736,27,0,0
1904,25,0,0
2752,26,0,0
2740,25,0,0
1053,25,0,0
1904,26,0,0
2750,25,0,0
2743,25,0,0
1904,27,0,0
2755,26,0,0
2746,26,0,0
2756,12,0,0
2748,25,0,0
2760,26,0,0
2758,26,0,0
2759,27,0,0
2260,25,0,0
2260,26,0,0
2761,26,0,0
2757,27,0,0
2763,25,0,0
2766,26,0,0
2768,25,0,0
2769,27,0,0
2769,25,0,0
2767,25,0,0
2228,26,0,0
2228,25,0,0
946,26,0,0
946,25,0,0
2770,26,0,0
946,27,0,0
2770,25,0,0
790,27,0,0
2747,26,0,0
2773,25,0,0
2774,25,0,0
2776,25,0,0
2778,26,0,0
2780,26,0,0
2374,25,0,0
2382,26,0,0
2783,25,0,0
2780,25,0,0
2780,27,0,0
2784,26,0,0
2780,18,0,0
1566,27,0,0
1566,25,0,0
1566,26,0,0
813,25,0,0
598,26,0,0
2785,12,0,0
1860,25,0,0
1860,26,0,0
1860,27,0,0
2019,26,0,0
2019,25,0,0
2121,26,0,0
2492,26,0,0
2787,26,0,0
2492,25,0,0
2787,12,0,0
2789,26,0,0
2789,25,0,0
2275,25,0,0
2275,26,0,0
2147,26,0,0
734,26,0,0
2793,12,0,0
2392,26,0,0
2794,27,0,0
2794,26,0,0
2794,25,0,0
2795,26,0,0
2797,25,0,0
2796,25,0,0
2805,25,0,0
1300,26,0,0
2583,25,0,0
2807,25,0,0
2695,15,8400,1
2808,25,0,0
2695,13,0,0
2164,26,0,0
2164,25,0,0
2164,27,0,0
2810,25,0,0
813,26,0,0
2721,26,0,0
2811,25,0,0
2812,26,0,0
2813,26,0,0
2816,26,0,0
2816,27,0,0
2816,25,0,0
2815,27,0,0
1006,26,0,0
1006,25,0,0
2455,25,0,0
2455,26,0,0
1256,25,0,0
1454,17,0,0
2819,26,0,0
2819,25,0,0
1222,25,0,0
1222,26,0,0
872,17,0,0
2408,25,0,0
2820,26,0,0
2820,27,0,0
2821,26,0,0
1119,16,0,0
2823,12,0,0
2823,27,0,0
2823,26,0,0
2823,25,0,0
2392,25,0,0
2824,23,0,0
2824,16,8400,1
2829,27,0,0
2828,27,0,0
2831,15,8400,1
2833,25,0,0
2403,26,0,0
2403,25,0,0
2403,27,0,0
2835,25,0,0
2656,16,0,0
2818,26,0,0
2818,12,0,0
1232,17,0,0
2203,23,11200,1
1598,24,0,0
2836,25,0,0
1109,26,0,0
1850,23,0,0
2714,23,11200,1
1610,17,8400,1
1610,16,8400,1
1156,16,0,0
2832,16,0,0
2838,17,0,0
760,17,0,0
804,26,0,0
2002,16,0,0
2839,25,0,0
1155,16,0,0
2840,25,0,0
2841,17,0,0
553,23,11200,1
2199,23,11200,1
1105,15,0,0
863,23,11200,1
2727,23,11200,1
2629,23,11200,1
2843,25,0,0
2204,23,11200,1
2388,15,8400,1
2844,25,0,0
2844,26,0,0
843,26,0,0
2825,16,8400,1
826,23,11200,1
2417,17,0,0
2734,17,0,0
2354,27,0,0
2848,25,0,0
1847,23,11200,1
2851,25,0,0
844,23,11200,1
2845,17,0,0
2464,19,0,0
2126,17,0,0
2551,13,0,0
2543,12,0,0
1450,17,0,0
2543,13,0,0
2854,13,0,0
2824,13,0,0
2855,12,0,0
2855,13,0,0
1617,20,0,0
938,23,11200,1
2124,23,11200,1
848,23,11200,1
2388,15,7000,1
2857,25,0,0
2857,26,0,0
1629,16,8400,1
2038,26,0,0
2038,25,0,0
2854,12,0,0
1156,23,0,0
1146,17,0,0
2859,26,0,0
2027,23,11200,1
2096,23,11200,1
2394,16,0,0
2597,23,11200,1
2551,23,11200,1
2095,23,5600,1
2232,23,11200,1
2708,23,11200,1
1017,23,11200,1
521,23,0,0
2410,23,11200,1
654,23,11200,1
2041,23,11200,1
1080,23,11200,1
2726,23,11200,1
2202,23,11200,1
817,23,11200,1
938,16,8400,1
701,23,11200,1
1119,23,11200,1
1213,23,5600,1
2411,23,11200,1
2394,23,0,0
2862,23,11200,1
816,23,11200,1
2863,23,11200,1
1458,23,11200,1
2087,23,11200,1
1013,23,11200,1
2861,13,0,0
2861,27,0,0
2865,17,0,0
2865,12,0,0
2464,15,0,0
2668,12,0,0
2668,13,0,0
1419,23,11200,1
2435,23,11200,1
2285,23,11200,1
2404,23,11200,1
760,23,11200,1
1387,23,11200,1
1330,23,11200,1
2123,23,11200,1
2427,23,11200,1
2668,23,11200,1
1059,23,11200,1
2436,23,11200,1
1332,23,11200,1
2409,23,11200,1
2716,23,11200,1
2008,23,11200,1
2672,23,11200,1
2163,23,11200,1
2426,23,11200,1
1813,23,11200,1
2867,26,0,0
2617,23,11200,1
2025,23,11200,1
838,23,11200,1
1454,23,11200,1
1112,23,11200,1
755,23,11200,1
1998,17,0,0
2244,23,11200,1
2868,26,0,0
2039,17,0,0
2388,15,4200,1
1297,20,0,0
2563,23,11200,1
2866,23,11200,1
1375,17,8400,1
1375,23,11200,1
1375,16,8400,1
2869,18,0,0
2869,13,0,0
2430,15,4200,1
2642,23,11200,1
2869,23,11200,1
1450,23,11200,1
2871,12,0,0
2872,23,11200,1
2858,23,11200,1
2873,23,11200,1
2129,17,0,0
831,23,0,0
2875,23,11200,1
2215,23,11200,1
2003,23,11200,1
1864,16,4200,1
2421,23,11200,1
2248,26,0,0
1155,23,11200,1
2876,25,0,0
2878,23,11200,1
2880,13,0,0
2881,23,11200,1
2497,18,0,0
2882,15,0,0
2882,12,0,0
2417,23,0,0
2879,23,0,0
2642,16,8400,1
2656,23,11200,1
2388,23,11200,1
2880,23,11200,1
1610,23,11200,1
2885,25,0,0
2027,25,0,0
2849,12,0,0
2849,18,0,0
2849,13,0,0
2886,15,0,0
2886,12,0,0
2890,12,0,0
2890,13,0,0
2890,18,0,0
2886,25,0,0
2891,12,0,0
2891,13,0,0
1637,26,0,0
2891,15,28000,1
1629,23,11200,1
2889,15,0,0
2841,23,0,0
1510,17,0,0
2888,15,0,0
2250,23,11200,1
2866,13,0,0
1954,23,11200,1
1523,23,2800,1
1523,23,8400,1
1523,17,0,0
1447,17,0,0
874,15,0,0
1982,19,0,0
923,27,0,0
2895,25,0,0
2896,12,0,0
2896,26,0,0
2897,12,0,0
2845,23,0,0
2174,19,9800,1
2898,12,0,0
2898,18,0,0
1135,17,8400,1
2899,12,0,0
2726,12,0,0
1529,19,0,0
2899,15,0,0
2461,16,0,0
2901,15,0,0
2902,13,0,0
2902,18,0,0
2897,15,0,0
2903,12,0,0
2801,25,0,0
2192,19,0,0
1558,24,0,0
1281,23,0,0
1992,27,0,0
1992,26,0,0
1992,25,0,0
900,17,8400,1
900,19,9800,1
2610,15,28000,1
2904,12,0,0
2545,12,0,0
2903,15,0,0
2905,12,0,0
2906,26,0,0
2900,15,0,0
2907,25,0,0
2907,13,0,0
1227,20,4200,1
1227,17,8400,1
2865,23,0,0
2520,12,0,0
1146,23,0,0
2589,27,0,0
2905,15,28000,1
2909,12,0,0
2909,13,0,0
1243,15,0,0
1453,23,11200,1
1670,16,8400,1
2287,25,0,0
1253,26,0,0
1262,23,11200,1
1949,23,11200,1
1561,23,11200,1
1262,15,4200,1
821,23,11200,1
1497,23,11200,1
2449,17,8400,1
2911,23,11200,1
2418,19,19000,1
2838,23,0,0
2150,23,0,0
2896,13,0,0
2896,15,0,0
2174,19,9800,1
2702,13,0,0
578,19,0,0
578,24,0,0
2913,12,0,0
2278,15,8400,1
2278,15,4200,1
2914,12,0,0
496,26,0,0
578,23,2800,1
578,23,0,0
2910,15,8400,1
1334,25,0,0
900,15,4200,1
900,23,11200,1
900,16,8400,1
900,19,9800,1
2022,19,0,0
2534,13,0,0
2534,18,0,0
2915,26,0,0
2915,12,0,0
2916,19,0,0
2917,27,0,0
1338,15,4200,1
2910,17,0,0
2583,16,0,0
2702,18,0,0
2918,18,0,0
2918,19,0,0
900,19,0,0
2921,26,0,0
1105,20,0,0
2203,19,0,0
2124,19,9800,1
1882,15,0,0
2204,19,19000,1
1154,20,0,0
1601,19,0,0
2150,19,0,0
1058,19,0,0
2656,19,9800,1
1044,19,19000,1
2922,12,0,0
2878,19,19000,1
2727,19,9800,1
2923,13,0,0
2714,19,19000,1
1598,19,9800,1
2926,12,0,0
2926,15,0,0
1562,19,9800,1
2926,26,0,0
1748,19,9800,1
1304,19,19000,1
2215,19,9800,1
2019,19,0,0
2927,12,0,0
2928,13,0,0
1006,19,0,0
2545,19,0,0
1594,19,0,0
2929,12,0,0
2928,12,0,0
2845,19,9800,1
923,17,8400,1
2202,19,9800,1
2410,19,9800,1
1255,19,0,0
2927,15,0,0
2427,19,19000,1
2436,19,19000,1
764,19,9800,1
2911,19,9800,1
2932,12,0,0
2934,12,0,0
2934,18,0,0
2933,19,9800,1
2935,19,9800,1
2932,13,0,0
1238,19,0,0
2936,19,9800,1
2936,18,0,0
2726,19,9800,1
1895,15,7000,1
699,19,0,0
2672,19,9800,1
2411,19,9800,1
2394,19,0,0
2865,19,0,0
2504,18,0,0
1635,19,0,0
2287,19,9800,1
1876,19,0,0
1598,19,0,0
848,19,9800,1
1558,19,0,0
2584,19,9800,1
2872,19,19000,1
1300,19,9800,1
1631,19,9800,1
2938,17,0,0
2642,19,0,0
2551,19,9800,1
2250,19,19000,1
1907,19,9800,1
2576,20,0,0
1995,19,9800,1
2232,19,9800,1
1831,19,9800,1
1381,16,8400,1
901,19,9800,1
2940,19,19000,1
1523,19,9800,1
2880,19,9800,1
2388,17,8400,1
2256,19,9800,1
1206,19,9800,1
1216,19,19000,1
2939,12,0,0
1049,16,0,0
2942,13,0,0
1819,20,0,0
2942,17,0,0
2257,19,0,0
1262,19,9800,1
1733,23,0,0
1733,20,0,0
1733,19,0,0
2944,17,0,0
2943,13,0,0
2943,12,0,0
2943,17,0,0
1915,25,0,0
1712,16,0,0
2586,20,0,0
2586,19,0,0
1274,19,0,0
1274,19,0,0
1985,16,0,0
2106,19,19000,1
1733,19,0,0
2934,13,0,0
1443,19,19000,1
2041,19,0,0
2003,19,9800,1
1018,19,9800,1
1041,19,9800,1
2411,19,9800,1
2411,20,4200,1
2394,19,0,0
2394,20,0,0
828,16,8400,1
2934,15,0,0
1411,20,4200,1
2945,15,0,0
2403,19,0,0
2215,19,9800,1
2204,20,4200,1
2163,19,9800,1
1099,19,9800,1
2174,19,0,0
2946,15,28000,1
2924,15,28000,1
2656,19,9800,1
848,19,9800,1
1112,19,9800,1
1041,19,0,0
2928,17,0,0
2924,25,0,0
1619,19,0,0
2093,19,19000,1
818,19,19000,1
2920,15,0,0
2387,19,0,0
2845,19,9800,1
2202,19,9800,1
2124,19,9800,1
2205,19,9800,1
2672,19,9800,1
2948,19,9800,1
1380,19,0,0
1691,19,9800,1
2947,15,14000,1
686,20,0,0
2947,12,0,0
2949,15,0,0
1380,19,0,0
997,19,0,0
2410,19,9800,1
2551,19,9800,1
2935,19,9800,1
2727,19,9800,1
2287,19,9800,1
618,19,9800,1
1802,19,0,0
2213,19,0,0
2822,25,0,0
1907,19,9800,1
2394,19,0,0
1528,19,9800,1
2411,19,0,0
2672,19,0,0
1901,19,0,0
1558,19,0,0
2845,19,0,0
2551,19,0,0
2936,17,0,0
2232,19,9800,1
2508,19,9800,1
2938,13,0,0
2954,26,0,0
2954,12,0,0
2954,13,0,0
2953,18,0,0
2953,15,0,0
2955,12,0,0
2911,19,9800,1
2956,12,0,0
2957,13,0,0
2958,15,0,0
2656,19,0,0
2041,19,9800,1
2201,19,19000,1
2195,23,11200,1
2959,25,0,0
1619,20,0,0
2656,20,4200,1
1103,15,0,0
2950,12,0,0
2950,13,0,0
2202,19,0,0
1366,19,0,0
548,19,0,0
2929,16,0,0
1112,19,9800,1
2388,16,8400,1
989,20,4200,1
2938,15,0,0
1206,19,9800,1
1018,19,0,0
1387,19,0,0
1262,19,0,0
2002,19,0,0
1127,19,9800,1
1486,19,9800,1
2933,19,9800,1
2866,19,9800,1
1098,19,9800,1
2150,19,0,0
1558,19,0,0
2911,19,0,0
2708,20,4200,1
1300,19,9800,1
2232,20,0,0
2199,20,4200,1
2124,20,4200,1
2933,20,4200,1
1691,20,4200,1
2960,15,28000,1
2232,19,0,0
1486,20,4200,1
844,20,4200,1
2103,20,4200,1
2714,20,4200,1
1206,20,4200,1
1196,20,4200,1
2418,20,4200,1
828,26,0,0
800,19,0,0
2962,12,0,0
1802,20,4200,1
2215,20,4200,1
2435,20,0,0
2128,17,8400,1
2139,26,0,0
2213,19,0,0
889,19,0,0
2963,26,0,0
2963,18,0,0
2964,18,0,0
2964,12,0,0
2964,19,9800,1
2964,20,4200,1
2964,19,0,0
2427,20,0,0
2966,27,0,0
2702,17,8400,1
2967,12,0,0
2967,13,0,0
2967,26,0,0
2967,27,0,0
908,16,0,0
2878,17,0,0
2839,15,28000,1
618,20,4200,1
1380,20,0,0
2670,15,28000,1
1530,15,7000,1
2965,12,0,0
2915,15,28000,1
2025,19,9800,1
2922,19,9800,1
1,26,0,0
1366,26,0,0
2410,20,4200,1
2969,12,0,0
2969,26,0,0
2969,15,0,0
1206,19,0,0
1630,17,0,0
2387,19,9800,1
763,27,0,0
1626,17,0,0
2940,20,4200,1
2508,19,9800,1
1196,19,0,0
2508,19,0,0
1895,16,0,0
750,19,0,0
2971,15,0,0
997,19,0,0
2049,16,8400,1
2049,23,11200,1
2672,20,4200,1
2234,15,8400,1
2508,18,0,0
2087,17,8400,1
889,19,0,0
1112,19,0,0
2641,15,28000,1
2025,20,4200,1
1907,19,0,0
2286,15,7000,1
1018,20,4200,1
1531,17,0,0
648,19,0,0
2849,15,0,0
2972,15,28000,1
2831,15,7000,1
2831,15,8400,1
2831,15,4200,1
921,16,8400,1
637,16,0,0
2973,15,8400,1
2974,15,8400,1
2976,12,0,0
2976,25,0,0
2976,15,28000,1
2976,26,0,0
2976,27,0,0
2975,15,8400,1
2653,15,8400,1
2977,19,19000,1
2410,19,0,0
2163,19,0,0
2978,15,28000,1
1127,19,0,0
1099,19,0,0
1982,16,0,0
2878,15,8400,1
1127,20,4200,1
492,26,0,0
2726,20,4200,1
1558,20,0,0
2229,26,0,0
1107,16,0,0
527,19,0,0
2972,26,0,0
2245,15,8400,1
2245,15,7000,1
2245,15,8400,1
1691,19,0,0
2938,16,0,0
828,23,0,0
2150,19,0,0
1387,20,0,0
1802,19,0,0
2981,15,8400,1
2982,12,0,0
2188,17,0,0
1874,15,0,0
943,16,0,0
2980,20,0,0
2429,19,9800,1
553,20,4200,1
1018,19,0,0
2151,20,0,0
2980,18,0,0
2983,25,0,0
2980,12,0,0
2984,12,0,0
2985,26,0,0
1802,14,0,0
2825,14,0,0
2986,12,0,0
2041,19,0,0
2987,26,0,0
660,17,0,0
750,19,0,0
2989,12,0,0
2989,18,0,0
905,26,0,0
2990,25,0,0
2992,26,0,0
2994,26,0,0
2802,26,0,0
2995,26,0,0
2998,25,0,0
3000,26,0,0
2710,27,0,0
938,26,0,0
2357,25,0,0
3003,25,0,0
3005,26,0,0
3006,26,0,0
772,17,0,0
945,26,0,0
2138,17,8400,1
3010,26,0,0
2705,15,7000,1
2971,15,0,0
830,16,0,0
1598,20,0,0
3013,12,0,0
2975,15,7000,1
3014,26,0,0
3015,20,0,0
3007,12,0,0
2429,20,4200,1
2878,15,7000,1
1528,19,0,0
2701,15,28000,1
2267,16,8400,1
3021,17,0,0
2943,16,0,0
1841,16,8400,1
2878,16,8400,1
1019,16,8400,1
2930,16,8400,1
1905,16,8400,1
1888,16,8400,1
3020,16,8400,1
786,16,8400,1
922,16,8400,1
3024,17,8400,1
3025,26,0,0
1426,20,4200,1
3022,15,28000,1
3022,17,8400,1
1893,16,8400,1
2188,16,8400,1
2653,15,7000,1
2975,16,8400,1
3028,15,7000,1
535,20,0,0
1875,15,0,0
2209,19,0,0
3029,25,0,0
2950,15,0,0
2053,27,0,0
2053,26,0,0
1447,26,0,0
1049,23,11200,1
3031,26,0,0
3031,25,0,0
1712,23,0,0
3032,12,0,0
2408,16,8400,1
2674,15,7000,1
1397,26,0,0
627,17,8400,1
2723,23,11200,1
2408,26,0,0
2423,17,8400,1
2663,16,0,0
2424,15,8400,1
2944,23,0,0
991,15,8400,1
991,15,4200,1
3036,15,0,0
2317,16,8400,1
2849,19,0,0
2726,19,9800,1
2097,17,8400,1
579,16,8400,1
830,23,0,0
2511,15,8400,1
2511,15,4200,1
2942,16,0,0
2963,12,0,0
2971,15,0,0
3038,15,8400,1
3038,15,4200,1
2971,15,8400,1
832,15,8400,1
832,15,4200,1
2286,15,8400,1
3040,14,0,0
2710,15,0,0
2710,22,0,0
803,17,8400,1
2283,17,0,0
2131,17,8400,1
531,19,0,0
3041,26,0,0
3039,15,8400,1
3039,15,4200,1
1008,17,8400,1
825,17,8400,1
1875,15,0,0
2188,23,11200,1
1888,23,11200,1
2354,16,0,0
2261,15,7000,1
3037,16,8400,1
3043,16,0,0
3045,13,0,0
3046,13,0,0
2942,23,0,0
2966,13,0,0
3037,13,0,0
2317,23,11200,1
2944,13,0,0
3024,13,0,0
3047,13,0,0
2828,13,0,0
3021,13,0,0
2720,13,0,0
2839,13,0,0
3049,13,0,0
3048,13,0,0
3048,26,0,0
2511,12,0,0
2878,13,0,0
2613,13,0,0
3051,13,0,0
3053,13,0,0
3054,13,0,0
2930,13,0,0
2663,13,0,0
2707,13,0,0
3043,23,0,0
2839,23,11200,1
945,19,19000,1
945,20,4200,1
945,23,11200,1
3038,13,0,0
3055,15,28000,1
2097,23,0,0
2005,27,0,0
2005,26,0,0
2258,23,11200,1
1893,23,11200,1
922,23,11200,1
2938,23,0,0
2849,19,0,0
3020,23,11200,1
1609,23,11200,1
3027,25,0,0
3027,18,0,0
3056,23,11200,1
627,23,11200,1
961,23,11200,1
1577,23,11200,1
1369,23,11200,1
579,23,11200,1
2131,23,11200,1
3057,13,0,0
1152,23,11200,1
2928,16,0,0
3058,26,0,0
2849,15,0,0
2710,15,7000,1
1640,23,11200,1
3057,17,0,0
2971,15,0,0
2898,15,0,0
1573,23,0,0
1066,15,4200,1
2286,15,4200,1
2710,18,0,0
1990,23,11200,1
2951,12,0,0
3059,15,28000,1
3059,12,0,0
2710,19,0,0
2591,15,0,0
2663,23,0,0
1553,23,11200,1
2951,15,0,0
3048,12,0,0
2710,13,0,0
2710,19,0,0
2710,25,0,0
2087,26,0,0
3060,19,0,0
2423,23,0,0
911,15,0,0
1357,25,0,0
3060,13,0,0
3060,12,0,0
3061,25,0,0
1334,20,4200,1
3049,12,0,0
2078,22,0,0
2710,26,0,0
3062,13,0,0
3062,12,0,0
3062,18,0,0
3062,26,0,0
2875,13,0,0
3063,13,0,0
3064,13,0,0
3065,12,0,0
2552,13,0,0
3065,13,0,0
3066,13,0,0
3066,12,0,0
2951,13,0,0
3067,13,0,0
3067,12,0,0
3020,13,0,0
3056,13,0,0
3068,13,0,0
3069,13,0,0
3070,13,0,0
3071,13,0,0
3072,13,0,0
3073,13,0,0
3070,12,0,0
3045,23,11200,1
2929,22,0,0
2929,23,0,0
3074,27,0,0
3076,12,0,0
3076,18,0,0
3076,13,0,0
3077,25,0,0
764,19,9800,1
764,19,0,0
3073,12,0,0
3073,14,0,0
3073,18,0,0
3078,12,0,0
3078,13,0,0
844,19,19000,1
2972,18,0,0
3082,12,0,0
1735,15,0,0
2449,16,8400,1
2009,26,0,0
3060,19,0,0
1216,20,4200,1
3084,18,0,0
2499,23,11200,1
2952,12,0,0
2048,19,9800,1
3086,13,0,0
2267,19,19000,1
3087,15,0,0
1049,19,9800,1
1888,19,9800,1
3082,15,0,0
2131,19,9800,1
2030,19,0,0
2954,15,0,0
1895,19,0,0
2013,20,4200,1
1893,19,9800,1
2958,12,0,0
2409,19,9800,1
3021,19,9800,1
803,19,19000,1
1531,19,0,0
579,19,0,0
3043,20,0,0
1362,19,19000,1
2195,19,9800,1
908,19,9800,1
1166,19,0,0
2920,19,0,0
961,19,0,0
3090,12,0,0
3090,26,0,0
1905,19,9800,1
3091,19,0,0
3091,12,0,0
2276,15,0,0
2591,15,0,0
2424,19,9800,1
3092,12,0,0
2131,19,9800,1
3088,19,9800,1
2941,19,19000,1
3089,19,9800,1
669,19,19000,1
3093,12,0,0
3093,13,0,0
3093,18,0,0
1247,19,19000,1
1260,19,19000,1
3085,12,0,0
1553,19,19000,1
2518,17,0,0
2979,18,0,0
1,19,19000,1
2925,12,0,0
2258,19,9800,1
2979,15,28000,1
1292,19,0,0
1609,19,19000,1
2097,19,9800,1
2188,19,9800,1
1595,19,9800,1
2110,19,9800,1
1982,20,0,0
1375,19,9800,1
1329,19,9800,1
3095,15,0,0
3099,12,0,0
2048,19,9800,1
1888,19,9800,1
2390,19,19000,1
2390,20,4200,1
1556,19,9800,1
1893,19,9800,1
963,19,0,0
1597,19,0,0
1292,19,0,0
1590,19,0,0
3100,12,0,0
3096,15,28000,1
2957,12,0,0
882,19,9800,1
1205,19,9800,1
3101,26,0,0
3101,15,8400,1
3101,15,4200,1
3098,12,0,0
828,20,0,0
3104,25,0,0
2726,19,9800,1
1049,19,9800,1
1049,19,0,0
2195,19,9800,1
2925,15,8400,1
2049,19,19000,1
3021,15,8400,1
2970,15,8400,1
2195,19,0,0
637,19,0,0
2943,20,0,0
979,19,9800,1
3107,15,8400,1
2975,19,19000,1
3079,15,28000,1
3108,15,28000,1
3109,15,28000,1
3110,12,0,0
3111,25,0,0
3112,15,8400,1
1643,19,0,0
2218,15,8400,1
3113,15,8400,1
832,19,0,0
2944,19,0,0
3115,25,0,0
3115,15,28000,1
3116,15,8400,1
3114,15,8400,1
3117,15,28000,1
3079,12,0,0
3118,12,0,0
2970,15,7000,1
3119,15,8400,1
3119,12,0,0
3115,12,0,0
3121,26,0,0
3121,15,8400,1
2957,15,0,0
2511,15,8400,1
3122,15,8400,1
3122,12,0,0
3116,12,0,0
3112,12,0,0
3123,15,8400,1
3110,15,8400,1
3124,12,0,0
2970,15,8400,1
2970,15,4200,1
2675,26,0,0
3124,13,0,0
823,20,0,0
2274,19,9800,1
3124,15,0,0
3126,12,0,0
3120,15,8400,1
921,19,9800,1
3127,12,0,0
3127,15,8400,1
3086,12,0,0
3091,20,0,0
3128,15,8400,1
742,19,9800,1
2499,12,0,0
2234,15,7000,1
1510,19,9800,1
3132,15,8400,1
3128,15,0,0
3128,12,0,0
3133,12,0,0
3133,15,8400,1
3133,18,0,0
2499,15,8400,1
2499,15,7000,1
3129,15,8400,1
1888,19,0,0
3134,15,8400,1
2942,19,0,0
3126,26,0,0
1292,19,0,0
3136,12,0,0
1391,19,9800,1
1857,19,9800,1
3099,13,0,0
3089,19,9800,1
1231,20,4200,1
1231,23,11200,1
685,25,0,0
2276,15,0,0
3126,15,28000,1
2097,19,9800,1
1339,30,0,0
2131,19,19000,1
2424,19,19000,1
1313,17,0,0
1313,16,0,0
1313,22,0,0
1313,23,0,0
1313,24,0,0
930,16,0,0
930,23,0,0
930,22,0,0
930,24,0,0
2145,25,0,0
882,19,0,0
2258,19,9800,1
3094,12,0,0
3138,12,0,0
3137,18,0,0
2122,26,0,0
3137,19,19000,1
2951,15,0,0
3139,15,0,0
3107,15,7000,1
1191,19,19000,1
1191,20,4200,1
828,24,0,0
828,22,0,0
828,21,0,0
3142,15,0,0
1000,31,0,0
3086,31,0,0
1907,20,0,0
2938,19,0,0
2925,15,7000,1
3114,15,7000,1
3133,15,7000,1
1340,15,7000,1
1334,31,0,0
3145,31,0,0
3150,31,0,0
3151,31,0,0
1253,15,7000,1
1253,15,8400,1
1253,15,4200,1
3152,31,0,0
3148,15,7000,1
3153,31,0,0
3154,31,0,0
3027,15,0,0
3027,15,0,0
3027,15,0,0
